,site_id,site_name,easting,northing,min_year,max_year,region,HA_NUM,G_ID,S_ID,rbd_id,wb_id,mncat_id,opcat_id,organisation,lon,lat,material,determinands,geometry,Cd_mean
371,NW-RSN1360,RSN1360 BROAD ING BRIDGE-GREENBERFIELD,387891,447919,2025,2025,NW,71,HA071G01,HA071G01S0047,12.0,GB112071065540,3070.0,3316.0,EA,-2.185893,53.927271,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1360', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.102}]",POINT (-2.185893 53.927271),0.09233333333333334
372,NW-SSN0182,LEES BECK AT PALEWOOD - LEES BECK,365954,444336,2025,2025,NW,71,HA071G01,HA071G01S0031,12.0,GB112071065560,3070.0,3223.0,EA,-2.519551,53.894087,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0182', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.033}]",POINT (-2.519551 53.894087),0.033
373,NW-SSN0886,SSN0886 BROCKLEHURST BROOK,374185,445653,2025,2025,NW,71,HA071G01,HA071G01S0030,12.0,GB112071065612,3070.0,3316.0,EA,-2.394419,53.906401,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0886', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.054}]",POINT (-2.394419 53.906401),0.054
374,NW-SSN0918,SSN0918 DRAIN @ WILDING HILL WOOD,336659,434285,2025,2025,NW,71,HA071G02,HA071G02S0009,12.0,GB112071065651,3070.0,3392.0,EA,-2.963189,53.801006,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0918', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.963189 53.801006),0.01
375,NW-SSN0934,SSN0934 AXLETREE GILL AT CAM HIGH ROAD,378890,480245,2025,2025,NW,71,HA071G01,HA071G01S0106,12.0,GB112071071590,3070.0,3254.0,EA,-2.32523,54.217505,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0934', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.024}]",POINT (-2.32523 54.217505),0.024
376,NW-SSN1398,MOOR ISLES CLOUGH - MOOR ISLES CLOUGH,382017,435941,2025,2025,NW,71,HA071G01,HA071G01S0006,12.0,GB112071065490,3070.0,3062.0,EA,-2.274637,53.819445,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1398', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.011}]",POINT (-2.274637 53.819445),0.011
377,NW-SSN0010,GILLFOOT BECK D/S FARM,361477,486185,2025,2025,NW,72,HA072G02,HA072G02S0095,12.0,GB112072071690,3053.0,3290.0,EA,-2.593015,54.269868,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0010', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 27, 'num_measurements': 1, 'file': 'riv_sites_det_72_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.593015 54.269868),0.01
378,NW-SSN0166,BROKEN GILL BECK FORD - BROKEN GILL - DE,372007,483933,2025,2025,NW,72,HA072G02,HA072G02S0100,12.0,GB112072071660,3053.0,3209.0,EA,-2.431125,54.250317,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0166', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_72_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.431125 54.250317),
379,NW-SSN0294,SSN0294 SPEN GILL @ SPENS GILL WOOD,363863,466801,2025,2025,NW,72,HA072G02,HA072G02S0046,12.0,GB112072066050,3053.0,3526.0,EA,-2.554045,54.095841,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0294', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_72_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.554045 54.095841),0.01
380,NW-SSN0266,SSN0266 TRIB PTC UNDERBARROW BECK,347853,493370,2025,2025,NW,73,HA073G01,HA073G01S0019,12.0,GB112073071330,3045.0,3243.0,EA,-2.803444,54.333223,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0266', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_73_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.803444 54.333223),
381,NW-SSN0850,SSN0850 HIGH HOUSE GILL,347521,500303,2025,2025,NW,73,HA073G01,HA073G01S0035,12.0,GB112073071390,3045.0,3243.0,EA,-2.809775,54.39549,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0850', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_73_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.809775 54.39549),
382,NW-SSN0914,SSN0914 WRAY BECK AT BASECAMP,337119,499573,2025,2025,NW,73,HA073G03,HA073G03S0003,12.0,GB112073071420,3045.0,3251.0,EA,-2.969806,54.387749,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0914', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_73_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.969806 54.387749),
383,NW-SSN1546,SSN1546 PEPPER BECK AT WHITBARROW,342789,487181,2025,2025,NW,73,HA073G01,HA073G01S0007,12.0,GB112073071440,3045.0,3243.0,EA,-2.880122,54.277064,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1546', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_73_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.880122 54.277064),0.01
384,NW-SSN1602,SSN1602 GRUNTING GILL IN LANGDALE,326320,506798,2025,2025,NW,73,HA073G03,HA073G03S0026,12.0,GB112073071120,3045.0,3251.0,EA,-3.137862,54.451217,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1602', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_73_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.137862 54.451217),
385,NW-SSN0194,EAST GOSFORTH TRIB OF HARE BECK AT FIELD,307531,503179,2025,2025,NW,74,HA074G02,HA074G02S0026,12.0,GB112074070090,3085.0,3231.0,EA,-3.426421,54.415629,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0194', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_74_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.426421 54.415629),
386,NW-SSN1554,SSN1554 HAWKESTONE BECK AT LOW MORESBY,299284,520781,2025,2025,NW,74,HA074G03,HA074G03S0062,12.0,GB112074070040,3085.0,3167.0,EA,-3.559461,54.572189,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1554', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_74_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.559461 54.572189),0.01
387,NW-88005581,TRIB (LEFT HAND) COLEDALE BECK U/S FORCE,319801,521499,2025,2025,NW,75,HA075G03,HA075G03S0049,12.0,GB112075070440,3028.0,3132.0,EA,-3.242382,54.582313,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88005581', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.1733333333333333}]",POINT (-3.242382 54.582313),
388,NW-88025917,COLEDALE BECK U/S PUDDING BECK,319969,521529,2025,2025,NW,75,HA075G03,HA075G03S0049,12.0,GB112075070440,3028.0,3132.0,EA,-3.239791,54.58261,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88025917', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 5, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.1}]",POINT (-3.239791 54.58261),
389,NW-88025947,U/S LEVEL 1 DISCHARGE FORCE CRAG MINE,319948,521558,2025,2025,NW,75,HA075G03,HA075G03S0049,12.0,GB112075070440,3028.0,3132.0,EA,-3.240124,54.582867,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88025947', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 6, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 1.45}]",POINT (-3.240124 54.582867),
390,NW-88025948,D/S LEVEL 1 DISCHARGE FORCE CRAG MINE,319969,521554,2025,2025,NW,75,HA075G03,HA075G03S0049,12.0,GB112075070440,3028.0,3132.0,EA,-3.239798,54.582834,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88025948', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 6, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 7.383333333333333}]",POINT (-3.239798 54.582834),7.383333333333333
391,NW-88025949,COLEDALE BECK D/S WEIR,322807,523525,2025,2025,NW,75,HA075G03,HA075G03S0049,12.0,GB112075070440,3028.0,3132.0,EA,-3.196417,54.600985,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88025949', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 5, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.482}]",POINT (-3.196417 54.600985),
392,NW-RSN1319,RSN1319 WIZA BECK WIZA BRIDGE,325040,548067,2025,2025,NW,75,HA075G04,HA075G04S0013,2.0,GB102075073390,3109.0,3519.0,EA,-3.168182,54.821824,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1319', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 2, 'num_measurements': 1, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.168182 54.821824),
393,NW-RSN1531,SANDWITH BECK NR ASPATRIA,316737,543572,2025,2025,NW,75,HA075G04,HA075G04S0009,12.0,GB112075073660,3028.0,3168.0,EA,-3.296078,54.780128,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1531', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 58, 'num_measurements': 4, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.0105}]",POINT (-3.296078 54.780128),0.0105
394,NW-SSN1282,UN-NAMED TRIB OF THREAPLAND GILL,315342,538005,2025,2025,NW,75,HA075G02,HA075G02S0005,12.0,GB112075073620,3028.0,3168.0,EA,-3.316137,54.72988,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1282', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 27, 'num_measurements': 1, 'file': 'riv_sites_det_75_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.316137 54.72988),0.01
395,NW-SSN0006,UN-NAMED TRIB AT KNOT HILL MILL,348170,550334,2025,2025,NW,76,HA076G04,HA076G04S0044,2.0,GB102076073940,3036.0,3165.0,EA,-2.808652,54.845125,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0006', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 31, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.808652 54.845125),0.01
396,NW-SSN0034,TRIB OF ULLSWATER AT YACHT CLUB - TRIB E,345783,522482,2025,2025,NW,76,HA076G02,HA076G02S0068,2.0,GB102076071020,3036.0,3155.0,EA,-2.840622,54.594606,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0034', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 17, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.840622 54.594606),
397,NW-SSN0198,BOOMBY GILL U/S FOOTBRIDGE - BOOMBY GILL,337118,557115,2025,2025,NW,76,HA076G03,HA076G03S0032,2.0,GB102076073940,3036.0,3165.0,EA,-2.982213,54.904784,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0198', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 17, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.982213 54.904784),
398,NW-SSN0838,SSN0838 SCALE SIKE U/S CAM BECK,351085,565843,2025,2025,NW,76,HA076G04,HA076G04S0055,2.0,GB102076074060,3036.0,3178.0,EA,-2.765905,54.984773,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0838', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.011}]",POINT (-2.765905 54.984773),
399,NW-SSN1286,TRIB OF POW MAUGHAN,346420,548940,2025,2025,NW,76,HA076G04,HA076G04S0044,2.0,GB102076073910,3036.0,3165.0,EA,-2.835642,54.832415,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1286', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 26, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.835642 54.832415),0.01
400,NW-SSN1330,HOCKER GILL,383644,511684,2025,2025,NW,76,HA076G01,HA076G01S0028,2.0,GB102076070610,3036.0,3166.0,EA,-2.254068,54.50022,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1330', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 20, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.254068 54.50022),
401,NW-SSN1350,TRENCHER BECK,359841,568384,2025,2025,NW,76,HA076G04,HA076G04S0071,2.0,GB102076074080,3036.0,3178.0,EA,-2.629449,55.00839,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1350', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.013}]",POINT (-2.629449 55.00839),
402,NW-SSN1522,SSN1522 UNNAMED TRIB OF LOWGILL BECK,378867,515060,2025,2025,NW,76,HA076G01,HA076G01S0032,2.0,GB102076070750,3036.0,3166.0,EA,-2.328071,54.530382,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1522', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_76_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.328071 54.530382),0.01
403,NW-SSN1606,SSN1606 CROSS SIKE PTC LEAPS FLOSH,352057,568591,2025,2025,NW,77,HA077G01,HA077G01S0004,2.0,GB102077074150,3036.0,3178.0,EA,-2.751179,55.00956,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1606', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_77_106.geojson', 'mean_measurements': 0.013}]",POINT (-2.751179 55.00956),
